year,importer1,importer2,flow1,flow2
2013,"Chandra S.","Murthy H.A.",8.19,4.36
2013,"Lata S.","Murthy H.A.",8.19,4.36
2017,"Sett N.","Chattopadhyay S.",8.19,4.36
2017,"Sett N.","Singh S.",8.19,4.36
2017,"Sett N.","Nandi S.",8.19,4.36
2017,"Chattopadhyay S.","Singh S.",8.19,4.36
2017,"Chattopadhyay S.","Nandi S.",8.19,4.36
2017,"Singh S.","Nandi S.",8.19,4.36
2017,"Singh L.G.","Adiga N.",8.19,4.36
2017,"Singh L.G.","Sharma B.",8.19,4.36
2017,"Singh L.G.","Singh S.R.",8.19,4.36
2017,"Singh L.G.","Prasanna S.R.M.",8.19,4.36
2017,"Adiga N.","Sharma B.",8.19,4.36
2017,"Adiga N.","Singh S.R.",8.19,4.36
2017,"Adiga N.","Prasanna S.R.M.",8.19,4.36
2017,"Sharma B.","Singh S.R.",8.19,4.36
2017,"Sharma B.","Prasanna S.R.M.",8.19,4.36
2017,"Singh S.R.","Prasanna S.R.M.",8.19,4.36
2020,"Naskar D.","Singh S.R.",8.19,4.36
2020,"Naskar D.","Kumar D.",8.19,4.36
